"","county","state","pollingplaces","pppcapita","peopleppp","plean","Totalpopulation","pctWhite","pctBlackorAfricanAmerican","pctHispanicorLatino(ofanyrace)","pctNotHispanicorLatino","Citizen,18andoverpopulation","pctUnemploymentRate","Meantraveltimetowork(minutes)","pctLessthan$10,000","pct$10,000to$14,999","pct$15,000to$24,999","pct$25,000to$34,999","pct$35,000to$49,999","pct$50,000to$74,999","pct$75,000to$99,999","pct$100,000to$149,999","pct$150,000to$199,999","pct$200,000ormore","Medianhouseholdincome(dollars)","Meanhouseholdincome(dollars)","Percapitaincome(dollars)","pctFamiliesIncomeBelowPoverty","pctPeopleIncomeBelowPoverty","pctLessthan9thgrade","pct9thto12thgrade,nodiploma","pctHighschoolgraduate(includesequivalency)","pctSomecollege,nodegree","pctAssociate'sdegree","pctBachelor'sdegree","pctGraduateorprofessionaldegree","pctHighschoolgraduateorhigher","pctBachelor'sdegreeorhigher","pctNative","pctForeignborn","popdensity","id","region"
"720","LUCAS","OH",312,0.00095828687791978,1043.52884615385,9.4180055862028,432379,72.1,18.9,7,93,325581,7.5,20.7,9.9,6.1,11.6,11.2,13.9,16.7,10.8,12.2,4.2,3.5,46924,66796,28361,14.5,19.1,2.4,8.4,29.7,23.5,9.7,16,10.3,89.2,26.3,96.2,3.8,1269.051,"0500000US39095","Midwest"
"721","LUMPKIN","GA",1,3.91803471378756e-05,25523,-31.2484162513726,31951,93.8,1.9,4.8,95.2,25523,4.5,28.7,7,8.4,11.3,11.2,14.9,18.6,11.8,11.9,2.3,2.7,47488,63638,24790,9,17.2,4.2,12.1,29.2,21.5,6.8,15.3,10.9,83.7,26.2,96.4,3.6,112.9242,"0500000US13187","South"
"722","LUNA","NM",3,0.000199667221297837,5008.33333333333,-2.1204855387382,24264,91.5,1.4,66.6,33.4,15025,12,17.9,19.2,9.5,16.9,12.3,12,14.5,7.7,6.1,1,0.8,27377,40988,16496,27.5,30.2,16.1,15.3,32.1,17.6,6.7,7.8,4.4,68.6,12.2,81.5,18.5,8.182802,"0500000US35029","West"
"723","LUZERNE","PA",180,0.000731588359616323,1366.88888888889,-10.0035077284408,317884,88.7,4.6,11,89,246040,6.3,22.3,7,6,11.5,10.8,13.4,18.1,12.6,13.3,4.4,2.9,51646,67158,27919,11,14.9,3.1,7.5,38.9,17.5,9.8,14.5,8.7,89.3,23.2,93.6,6.4,357.0345,"0500000US42079","Northeast"
"724","LYCOMING","PA",86,0.000950885650472126,1051.6511627907,-23.2357596562995,114859,91.9,4.8,2,98,90442,5.2,20.4,7,5.1,10.1,11,14.4,20,13.3,13.3,3.4,2.5,52407,65489,26867,9.6,14.2,2.3,7.9,39.1,17.3,10.6,15,7.8,89.8,22.8,98.1,1.9,93.47616,"0500000US42081","Northeast"
"725","LYMAN","SD",7,0.00254083484573503,393.571428571429,-22.5854383358098,3869,57.5,0.1,2.4,97.6,2755,6.7,13.3,7.6,3,10.4,11.2,14.2,24.9,14.7,9.9,2.1,2,53263,60510,22097,15.8,22,3.2,6.7,38.1,23.8,8.5,14.6,5.2,90.1,19.8,99.3,0.7,2.356062,"0500000US46085","Midwest"
"726","LYON","IA",8,0.000962000962000962,1039.5,-34.9476439790576,11769,96.9,0.1,2.6,97.4,8316,2,17,2.9,3.1,8.6,7.8,12.2,25.7,17.4,14.5,5.3,2.5,64352,75354,29246,3.4,4.9,4.6,4.9,36.5,19.2,13.5,16,5.4,90.6,21.4,98.6,1.4,20.02722,"0500000US19119","Midwest"
"727","LYON","MN",33,0.00178697135430768,559.606060606061,-15.4814547423518,25839,87,3.5,6.7,93.3,18467,3.4,15.5,4.9,5.7,10.2,11.4,13.6,17.4,14.1,15.1,3.9,3.8,55525,75523,30531,10,13.6,3.4,4.6,33.1,21.4,12.1,18.8,6.7,92,25.4,92.8,7.2,36.16827,"0500000US27083","Midwest"
"728","MACON","GA",5,0.000466679111442972,2142.8,13.7220259128386,13480,34.9,60.6,4.2,95.8,10714,12,26.7,16.8,10.9,12,12.9,18.3,14.9,6.4,5.3,1.8,0.7,31999,42162,15924,22.3,27.2,7.7,19.5,34.1,24.1,6,4.7,3.9,72.8,8.6,98.1,1.9,33.64431,"0500000US13193","South"
"729","MACON","IL",72,0.000880755492489113,1135.38888888889,-9.4262204428322,106512,78,14.4,2.2,97.8,81748,8.2,18.1,7.8,5.6,11.9,10.4,14,18,12.8,11.8,4.3,3.5,50444,68106,28925,11.8,16.2,2.4,7.3,34.4,24.4,8.9,14.6,7.9,90.3,22.5,98,2,183.4593,"0500000US17115","Midwest"
"730","MACON","NC",15,0.000557496469189028,1793.73333333333,-21.3227077574546,34410,93.8,1.4,6.9,93.1,26906,4.5,21.3,7,6.3,13.9,12.8,15.3,19.1,10.3,10,1.9,3.5,43597,62962,28429,11.7,16.6,4.2,7.2,30.6,24.5,9.4,16.3,7.9,88.6,24.2,94.9,5.1,66.73985,"0500000US37113","South"
"731","MACOUPIN","IL",61,0.00170329210063385,587.098360655738,-18.1642948931512,45719,96.9,0.9,1.2,98.8,35813,7.1,27.4,5.8,4.7,11.1,11,14.6,17.4,14,14.4,4.1,3,53778,67689,28050,9.3,13.4,2.4,6.6,38.6,24.3,8.8,13.2,6.2,91,19.4,99.2,0.8,52.98175,"0500000US17117","Midwest"
"732","MADISON","GA",12,0.000554093364731957,1804.75,-29.1415792189919,28900,84.7,8.8,5.2,94.8,21657,8.5,26,6.8,6,11.4,11.4,12.8,19.5,14.5,11.9,3,2.5,51701,64386,24292,12.7,17.4,5.5,11.2,38,18.6,8.7,10,8,83.3,18,96,4,102.3633,"0500000US13195","South"
"733","MADISON","IA",9,0.000768770820876399,1300.77777777778,-16.6832545409306,15890,97.3,0.2,2.1,97.9,11707,4,28.1,3.8,3.5,9.7,7.3,12.4,22.6,15.1,15.6,5.4,4.5,64512,82858,33069,3.4,6.7,2.4,2.7,35.9,22.3,12.7,18.4,5.5,94.9,23.9,98.8,1.2,28.32411,"0500000US19121","Midwest"
"734","MADISON","IL",225,0.00110021759859172,908.911111111111,-8.2191497972365,265670,87.5,8.5,3.2,96.8,204505,6.8,25.3,6.2,4.6,9.5,9.8,13,19.2,13,15.1,5.7,4,57890,74862,30802,10,13.7,2.4,5.5,30.7,25.3,10.3,16.2,9.6,92.1,25.8,97.7,2.3,371.0219,"0500000US17119","Midwest"
"735","MADISON","LA",26,0.00298610313540829,334.884615384615,8.7454506529651,11472,35.5,63.6,2.1,97.9,8707,9.8,13.7,17.2,12.1,15.2,14.1,14.1,12.4,5.6,6.7,1.6,1,27810,42095,15795,31.8,37.8,7.9,17.3,39,17.8,5.5,7.9,4.7,74.8,12.6,99.3,0.7,18.3727,"0500000US22065","South"
"736","MADISON","MT",8,0.00120445648900933,830.25,-23.6430645521555,8218,94.3,0.2,5,95,6642,3.3,18.3,3.4,4.9,10.5,16.5,14.4,21.1,12.3,10.7,1.3,5,50247,67820,34014,6.3,10.6,1.4,3.3,33.8,22.2,10.5,19,9.8,95.3,28.9,95.8,4.2,2.290312,"0500000US30057","West"
"737","MADISON","NC",12,0.000693561437984048,1441.83333333333,-13.3392473620319,21405,95.6,1.7,2.4,97.6,17302,5.6,28.6,7.9,7.6,13,11.1,17.8,16.7,9.6,9.4,3.6,3.2,42410,61590,25326,10.8,17.6,6.9,7.7,30.7,19.1,8,16.3,11.3,85.4,27.6,98.1,1.9,47.60739,"0500000US37115","South"
"738","MADISON","NE",22,0.00088388911209321,1131.36363636364,-29.6761376415024,35164,91.6,1.5,14.8,85.2,24890,3,14.3,7,5.7,9.7,9.2,15.7,20,13.4,13,3.9,2.5,52857,67302,27528,10.6,15.8,5.4,4.5,30.7,21.3,15.7,16,6.4,90.1,22.4,92.7,7.3,61.40873,"0500000US31119","Midwest"
"739","MADISON","OH",24,0.000696965296936257,1434.79166666667,-20.8775137111517,43988,90.3,5.9,2,98,34435,4.8,25.5,3.9,2.4,8.8,8.9,13.1,21.7,14.3,16.6,6,4.2,65264,80542,28331,7.1,10.2,3.2,9.8,41.5,21.2,7.4,11.8,5.1,87,16.9,98.3,1.7,94.42898,"0500000US39097","Midwest"
"740","MAHASKA","IA",11,0.000658130908220653,1519.45454545455,-23.9428912546015,22208,95.1,1.6,2.1,97.9,16714,5.3,18.3,5.7,7.6,11.5,9.8,12.4,21.8,12.4,14.2,2.5,2,52950,65853,27061,10.6,14.4,3.3,5.5,38.8,20.7,9.3,15.5,6.8,91.2,22.3,97.8,2.2,38.90252,"0500000US19123","Midwest"
"741","MAHNOMEN","MN",19,0.00504380143350146,198.263157894737,-1.5877147319105,5506,47.2,0.5,4.2,95.8,3767,7.6,19.3,6.9,7.4,13.2,12.8,15.2,17.2,11.9,11.1,2.8,1.5,44537,57930,20953,13.8,20.9,3.7,9.4,37.9,24.4,12.5,8.3,3.9,86.9,12.2,99.2,0.8,9.869741,"0500000US27087","Midwest"
"742","MAHONING","OH",212,0.00116308414804086,859.783018867925,1.6959917835617,231064,80,15.1,5.8,94.2,182274,8,22,8.6,6.1,12.9,11.7,15.4,16.6,11.6,11.1,3.1,2.8,44682,63081,27429,13.7,17.6,2.2,6.9,38,21.3,7.5,15.9,8.2,90.9,24.1,97.6,2.4,561.5084,"0500000US39099","Midwest"
"743","MAJOR","OK",8,0.00144953795977532,689.875,-40.4849600982198,7718,89.7,0.3,9.4,90.6,5519,2.9,21.4,5.2,5.4,8.8,10.1,16.8,18.4,12.1,14.5,5.9,2.8,54118,72207,28801,8.2,12,5.7,6,40.4,21.5,6.9,14.2,5.2,88.3,19.4,94.4,5.6,8.081775,"0500000US40093","South"
"744","MANITOWOC","WI",100,0.00161820153081865,617.97,-11.5215257699143,79407,94.3,0.9,3.8,96.2,61797,3,19,3.9,5.1,11.2,10.8,16,20.7,13.8,13.1,3.6,1.9,53489,65889,28803,7.6,10.6,3,5.7,38.5,21,11.8,14.4,5.5,91.3,19.9,97.3,2.7,134.747,"0500000US55071","Midwest"
"745","MARATHON","WI",182,0.00178263595047798,560.967032967033,-9.5709268590625,135264,90.8,0.7,2.7,97.3,102096,3.4,19.3,4,4.2,9.4,10.5,14.6,18.8,15.1,14.9,4.6,3.9,59543,77678,31879,6,9.4,3.7,4.7,34.5,18.2,13.4,17.4,8.1,91.7,25.6,95.9,4.1,87.53436,"0500000US55073","Midwest"
"746","MARINETTE","WI",62,0.00190745754368693,524.258064516129,-17.5486017257511,40537,96.6,0.7,1.7,98.3,32504,4.8,20.2,5.2,7.5,13.1,11.2,15.4,20.5,12.5,10.2,2.9,1.4,47497,59119,26959,9.4,13.2,2.6,6.3,42.9,23.4,9.8,10.7,4.3,91.1,15,98.6,1.4,28.96638,"0500000US55075","Midwest"
"747","MARION","GA",5,0.000762543846271161,1311.4,-11.2954690491385,8484,62.3,30.4,7.1,92.9,6557,10.3,33.2,8,6.4,17.5,9.2,12.6,22.4,11.6,8.4,1.5,2.4,44309,55633,22478,17.8,21,5.4,17.6,38.1,20.4,5.4,7.1,6,76.9,13.1,94.8,5.2,23.17926,"0500000US13197","South"
"748","MARION","IA",17,0.000675971211578989,1479.35294117647,-16.6626125030406,33207,95.5,0.6,1.9,98.1,25149,3,19.3,5.4,4.2,9,8.6,13.4,22.3,14.4,16.4,3.9,2.6,58492,71416,28832,7.5,9.7,2.9,3.7,35.5,20.2,11.3,17.9,8.5,93.4,26.4,98.2,1.8,59.88754,"0500000US19125","Midwest"
"749","MARION","IL",48,0.00164937117723868,606.291666666667,-23.0773970914469,38084,92.6,3.5,2,98,29102,9.5,20.2,7.4,5.4,14.1,12,14.5,19.8,12.1,10.8,2.5,1.5,46102,58895,24727,14,17.9,4.3,6.9,35.2,26.4,12.2,9.8,5.2,88.8,15,98.7,1.3,66.52797,"0500000US17121","Midwest"
"750","MARION","OH",65,0.00126955604601652,787.676923076923,-18.1465707742376,65344,89.8,5.8,2.6,97.4,51199,6.7,21.9,7.7,6.6,11.3,11.7,16.7,18.9,11.6,11,2.7,1.7,45464,58962,22878,11.5,16,2.6,9.8,43.4,23.1,8,8,5.1,87.6,13.1,98.5,1.5,161.8398,"0500000US39101","Midwest"
"751","MARION","SC",17,0.000714435805841563,1399.70588235294,11.1503603796475,31562,39.7,56.8,2.8,97.2,23795,10.1,31.5,16.1,9.2,12.9,13.5,14.4,14.4,9.6,6.1,2.7,1.1,33046,50693,19992,18.2,24.2,6.4,12.8,39,20,7.3,9.8,4.6,80.8,14.4,97.9,2.1,64.50992,"0500000US45067","South"
"752","MARION","WV",73,0.00162427964310349,615.657534246575,-17.8069526627219,56497,93.7,3.6,1.3,98.7,44943,5.9,24.2,7.2,5.6,13.6,11.5,13.4,18.1,12.2,11.9,3.9,2.6,48605,63042,25909,12.2,17,2.5,8.2,40.2,17.5,8.2,14.8,8.5,89.3,23.4,98.8,1.2,182.9899,"0500000US54049","South"
"753","MARLBORO","SC",15,0.000709085752103621,1410.26666666667,8.2526171607475,27131,41.5,50.6,3.3,96.7,21154,13,24.4,13.9,10,15.2,11.9,16.6,16.3,8.6,5,1,1.4,34203,45307,17034,22.9,26,7.7,16.4,41.4,17.9,7.2,5.9,3.5,75.9,9.4,97.6,2.4,56.53779,"0500000US45069","South"
"754","MARQUETTE","WI",34,0.00281876968993533,354.764705882353,-12.6611724046258,15207,96,0.6,3.3,96.7,12062,5.2,31,4.4,5.1,12.2,13.1,15.6,21.7,13.2,10.8,2.6,1.2,49586,59724,26068,7.5,11.4,2.9,8.7,41.8,22.1,10.4,10.1,4.1,88.4,14.2,98.1,1.9,33.37013,"0500000US55077","Midwest"
"755","MARSHALL","IA",19,0.000712410948631421,1403.68421052632,-4.446957971187,40271,85,1,21.3,78.7,26670,5.1,17.1,4.4,4.5,10.2,10,15.7,22.7,14.3,12.3,3.6,2.3,54027,66947,26516,7.2,10.9,9.1,7.3,34.1,20.8,9.8,13.6,5.4,83.6,19,87.1,12.9,70.34198,"0500000US19127","Midwest"
"756","MARSHALL","IL",14,0.00149397076085797,669.357142857143,-17.9045568711877,11794,97.3,0.4,3.1,96.9,9371,6.1,28.1,5.1,5.5,10.6,9,14.2,20.8,12.9,16.2,3.4,2.2,55901,68641,29827,8.9,11.2,1.8,5.4,41.4,24.6,10,12.8,4,92.8,16.8,98.6,1.4,30.4894,"0500000US17123","Midwest"
"757","MARSHALL","MN",60,0.00836470096194061,119.55,-22.3663433340853,9392,97.1,0.4,4.4,95.6,7173,2.7,23.7,3.4,5.8,8.6,9.2,14.9,21.2,15.4,15.7,3.3,2.5,58723,70095,29670,5,7.5,5,6.5,36.7,20.7,12.1,14.3,4.7,88.6,19,98.3,1.7,5.291088,"0500000US27089","Midwest"
"758","MARSHALL","OK",11,0.000946155169447789,1056.90909090909,-29.3285552621652,16376,70.2,1.5,17.4,82.6,11626,4.1,23.5,6,7.3,13.5,12.3,15.8,21,11.5,7.2,3,2.3,45828,60318,23872,11.8,15.9,8.5,10.6,35.4,24.1,5.5,10.3,5.5,80.8,15.7,92.9,7.1,44.07368,"0500000US40095","South"
"759","MARSHALL","SD",9,0.00261780104712042,382,-8.3425414364641,4895,85.8,0.5,9.3,90.7,3438,1.5,16.6,4.9,4.3,8.2,8.8,12.2,23.3,12.9,17.3,4.9,3.2,63594,74594,31307,5.1,8.3,3.4,4.5,32.4,20.4,15.3,18.7,5.3,92.2,24,95.6,4.4,5.840444,"0500000US46091","Midwest"
"760","MARSHALL","WV",44,0.00173947420438822,574.886363636364,-26.8118245390973,31645,97.5,1,1,99,25295,4.9,25.6,8.3,4.3,17.4,11.1,12.6,19,10.3,11.2,3.4,2.4,43918,60023,24882,11.5,15.1,1.7,7.4,43.2,21,8.3,11.6,6.9,91,18.5,99.3,0.7,103.6076,"0500000US54051","South"
"761","MARTIN","MN",37,0.00237621218932631,420.837837837838,-22.0980091883614,19964,96.2,0.3,4.3,95.7,15571,3.5,17.2,5.4,5.7,9.5,9.3,16.9,19.3,12.9,13.2,3.2,4.7,53915,70643,31091,8.7,13.3,2.3,4.9,38.1,22.5,12,15.1,5.1,92.7,20.1,98.8,1.2,28.02631,"0500000US27091","Midwest"
"762","MARTIN","NC",13,0.000722021660649819,1385,-0.217150642936197,23054,54.5,42,3.9,96.1,18005,10.9,24.7,9,7.8,14.2,15.4,16.3,16.7,10.8,5.2,1.9,2.7,39205,55387,23269,13,18.2,5.9,10.8,34.5,22.5,9.5,10.4,6.4,83.3,16.8,98.1,1.9,50.50994,"0500000US37117","South"
"763","MASON","IL",21,0.00192748967416246,518.809523809524,-16.8313570487484,13778,97.2,0.9,1.1,98.9,10895,7.9,26.5,5.1,6,12.8,13.3,15.9,20.1,9.9,11.5,2.8,2.5,45596,61524,27111,12.3,15.4,3.9,7.3,44.2,19.2,10.1,9.8,5.5,88.8,15.4,99.3,0.7,25.54766,"0500000US17125","Midwest"
"764","MASON","WV",31,0.00146026661642093,684.806451612903,-28.6235233692861,26939,97.4,0.4,0.7,99.3,21229,6,31.7,8.8,6,16.8,11.8,14.2,18.9,10.4,9,3.4,0.8,40347,52880,21812,15.1,17.5,4.8,9.7,46.5,17.5,9.1,8.5,3.9,85.5,12.4,99.3,0.7,62.53724,"0500000US54053","South"
"765","MASSAC","IL",17,0.00151623260792009,659.529411764706,-25.6714553404122,14430,91,6.2,2.8,97.2,11212,5.6,21.7,7,8.2,14,12.5,13,18.5,13.8,9.1,2,1.8,42604,56495,23768,14.1,18,5,8.8,34.2,27.1,11.8,9.8,3.4,86.2,13.2,99.4,0.6,60.83018,"0500000US17127","Midwest"
"766","MAYES","OK",27,0.000872177536583002,1146.55555555556,-27.1464815062091,40980,66.7,0.5,3.5,96.5,30957,5.3,23.9,7.1,6.6,11.2,11,14.9,20.8,13.6,9.6,3.1,2.1,48853,60681,23861,13.6,17.4,4.3,9.1,39.1,25.1,7.9,10.1,4.5,86.6,14.6,98.9,1.1,62.52839,"0500000US40097","South"
"767","MCCLAIN","OK",26,0.000931498996847234,1073.53846153846,-31.983440204196,38634,84.5,1.1,7.9,92.1,27912,3.4,26.6,3.6,3.8,9.2,8.5,12.8,21,14.7,15.3,5.9,5.1,64492,79843,29797,6.8,8.9,3.6,6.5,33.3,24.3,8,16.9,7.4,89.9,24.2,97,3,67.69453,"0500000US40087","South"
"768","MCCONE","MT",3,0.00232738557020946,429.666666666667,-34.8425196850394,1630,97.4,0,3.6,96.4,1289,0.3,17.4,5.1,5.8,5.4,12.9,24.4,15.8,19.7,7,0.7,3.1,47500,62298,27365,6,7.7,2.4,4.4,41.1,25.6,10.4,14.9,1.3,93.2,16.1,99.3,0.7,0.6169042,"0500000US30055","West"
"769","MCCOOK","SD",5,0.00126774847870183,788.8,-24.2242449317336,5511,95.5,0.8,3.5,96.5,3944,3.8,25.2,3.2,3.4,8.1,10.3,11.8,22.3,21.4,14,2.7,2.8,62234,71858,28032,5.7,10,5.1,7.2,34.1,16.3,13.9,17,6.4,87.7,23.4,97.3,2.7,9.597612,"0500000US46087","Midwest"
"770","MCCORMICK","SC",11,0.00131390348781653,761.090909090909,-1.685831221984,9606,50.5,46.7,0.7,99.3,8372,13.2,26.3,11.3,7.7,10.8,11.5,13.5,23.8,9.5,7.9,1.3,2.7,42262,57950,24419,13.5,19.1,5.6,13.2,32.9,18.6,9.6,13.7,6.5,81.3,20.2,97.7,2.3,26.74804,"0500000US45065","South"
"771","MCCURTAIN","OK",30,0.00124151630524748,805.466666666667,-32.7691719257984,32966,64.2,8,5.9,94.1,24164,6.2,21.6,9.7,9.4,15.3,14.5,15.5,15.1,11,6.8,1.6,1.2,35829,49229,19692,18.6,22.8,5.7,11.2,43.5,19.5,6.9,9.3,3.9,83.1,13.2,97.5,2.5,17.8133,"0500000US40089","South"
"772","MCDONOUGH","IL",31,0.00124034729724323,806.225806451613,-6.2360340974923,30875,90.3,4.7,2.7,97.3,24993,7.6,16.5,12.3,7.3,10.4,10.8,13.7,14.4,12.7,12.6,3.7,2.1,43724,59429,23299,10.2,22,1.5,5,30.6,20.1,10.4,16.4,16,93.5,32.4,96.1,3.9,52.38311,"0500000US17109","Midwest"
"773","MCDOWELL","NC",17,0.000489857076994006,2041.41176470588,-25.7369378736678,45109,91.1,3.6,6,94,34704,5.8,23.6,8.1,6.1,13,15.2,16.9,17.5,11.4,8.2,2.2,1.6,40913,55686,22725,13.1,17.1,5.5,10.7,33.5,21.3,12.1,11.9,5,83.8,16.9,96.1,3.9,102.531,"0500000US37111","South"
"774","MCDOWELL","WV",37,0.00244838538909476,408.432432432432,-26.2980056040877,19217,88.9,8.4,1.3,98.7,15112,9.3,25.7,15.9,10.2,21,16.3,14.1,10.4,7.6,2.7,0.7,1.1,26547,36874,14489,27.5,33.3,15,18.6,44.9,12.6,3.5,3,2.3,66.4,5.4,99.1,0.9,36.02353,"0500000US54047","South"
"775","MCDUFFIE","GA",11,0.000699211797609967,1430.18181818182,-9.4896506406746,21498,54.6,40.4,3,97,15732,8.3,26,11.4,7.5,17.6,11.3,11.7,16.9,9.4,9.3,3.3,1.6,39199,53918,21384,20.5,24.9,4.2,13.6,40.5,20.5,7.4,8.3,5.5,82.2,13.7,96.9,3.1,83.49654,"0500000US13189","South"
"776","MCHENRY","IL",212,0.000958837816201645,1042.92924528302,-4.0814862364536,307789,92.4,1.5,12.8,87.2,221101,4.4,33.6,2.9,2.1,5.6,6.3,9.9,17.4,15.3,21.1,10.2,9.2,84803,103328,38047,5.1,7.1,3,4.2,26.2,23.6,9.3,22.5,11.2,92.8,33.7,90.4,9.6,510.0847,"0500000US17111","Midwest"
"777","MCHENRY","ND",8,0.00178094390026714,561.5,-30.7086614173228,5927,97,0.4,2.3,97.7,4492,1.6,27.2,5.1,5.2,8,10.2,11.8,17.9,14.5,16.9,5.8,4.6,62637,86494,37626,7,8.6,4,6.1,34.1,21.6,14.3,16.5,3.3,89.9,19.8,98.8,1.2,3.162808,"0500000US38049","Midwest"
"778","MCINTOSH","GA",6,0.000516706854977609,1935.33333333333,-10.2245250431779,14120,62.5,34.3,1,99,11612,7.9,27.6,7.2,8,12.5,11.1,13.9,17.5,13.6,10.1,3.4,2.7,47114,61928,27030,15,19.9,2.6,11.1,38.1,22.7,10,8.4,7.2,86.3,15.6,97.7,2.3,32.73414,"0500000US13191","South"
"779","MCINTOSH","ND",12,0.00556586270871985,179.666666666667,-32.3970037453184,2654,96.3,0.9,1.5,98.5,2156,0.3,12.1,7.2,5.4,8.3,12.1,16.5,22,12.4,10.6,1.7,3.9,50739,66737,32389,5.5,8.1,13.4,6.5,29.7,19.9,13.7,11.3,5.5,80.1,16.8,97.7,2.3,2.722797,"0500000US38051","Midwest"
"780","MCINTOSH","OK",14,0.000892060660124889,1121,-22.1683272155218,19819,69.9,2.7,2.7,97.3,15694,7,27.4,8.7,9.2,15.7,13.3,14.6,17.3,9.6,6.9,2.1,2.4,37086,52259,22922,16.1,21.4,3.6,10.5,42.2,21.6,7.8,9.7,4.5,85.8,14.2,99.1,0.9,32.04385,"0500000US40091","South"
"781","MCKEAN","PA",42,0.00126865220805896,788.238095238095,-24.2975734355045,41806,94.5,2.5,2.1,97.9,33106,6.8,21.6,6.8,5.8,13.9,10.9,15.5,19.8,12,10.5,2.4,2.4,46953,61911,25517,11.7,16.8,1.7,7.2,47.8,16.4,8.7,11.4,6.7,91.1,18.1,98.5,1.5,42.69485,"0500000US42083","Northeast"
"782","MCKENZIE","ND",33,0.00378961874138723,263.878787878788,-34.0201465201465,12536,83,0.6,7.7,92.3,8708,3.7,17.5,5.1,1.5,6.7,4.6,10.5,18.1,14.6,20.7,8.5,9.7,80732,109348,36798,8.2,13.5,2.2,6,28.8,23.8,13,19.1,7.1,91.8,26.1,97.5,2.5,4.541235,"0500000US38053","Midwest"
"783","MCKINLEY","NM",43,0.000849047289959522,1177.79069767442,22.6766595289079,72849,15,0.7,14.3,85.7,50645,15.7,22.2,18.9,8.3,14.9,11.9,10.5,14.8,7.9,8.8,2.3,1.7,31674,48620,15278,30.9,36,9.4,15.2,33.7,22.8,7.3,6.3,5.3,75.4,11.6,97.6,2.4,13.36512,"0500000US35031","West"
"784","MCLEAN","IL",122,0.000948678071539658,1054.09836065574,-0.708809390873299,173219,83,8.4,4.8,95.2,128600,3.5,18,8.3,4.2,7.3,7.8,11.1,17,13.3,16.5,8.4,6.2,65813,86113,33665,7.6,14.6,1.6,2.5,25.1,18.4,7.6,29.1,15.6,95.9,44.8,93,7,146.3947,"0500000US17113","Midwest"
"785","MCLEAN","ND",10,0.00133333333333333,750,-28.1218376846792,9608,90.4,0.7,2.4,97.6,7500,1.4,24.1,5.4,3,7.3,9.8,11.6,18.4,18.2,16.5,6,3.7,65648,79244,35367,5,8.2,3.4,4.9,34.1,21.5,15.7,16.5,4,91.8,20.5,98.8,1.2,4.552839,"0500000US38055","Midwest"
"786","MCLEOD","MN",28,0.00104551734438595,956.464285714286,-20.9449600186774,35825,94.9,0.6,6,94,26781,2.6,22.6,3.6,4.7,7.8,9.3,12.2,23.3,15.9,15.2,4.5,3.4,61275,76081,31723,4.9,8.9,2.6,4.4,36.4,23.3,15.3,12.8,5.1,93,17.9,96.8,3.2,72.89125,"0500000US27085","Midwest"
"787","MCPHERSON","NE",1,0.00285714285714286,350,-44.8339483394834,454,95.8,0,2,98,350,0,28.7,5.4,11.8,10.3,4.9,21.7,17.7,15.3,8.4,0,4.4,48882,59496,26384,12.2,17,5,5.9,24.9,24.3,15.1,18,6.8,89.1,24.9,100,0,0.5285372,"0500000US31117","Midwest"
"788","MCPHERSON","SD",6,0.00317460317460317,315,-32.2878228782288,2364,95.8,0,0.6,99.4,1890,8.1,17.4,8,7.2,16.3,9.6,12.5,18.8,9.9,10.4,4.1,3.3,43804,61829,27240,6.5,15.4,9.2,7.4,33.1,22.6,11.4,12.6,3.8,83.5,16.4,99.5,0.5,2.079808,"0500000US46089","Midwest"
"789","MEADE","SD",36,0.00173745173745174,575.555555555556,-29.1541635408852,27424,90.9,1.9,4.2,95.8,20720,1.4,20.9,5.1,3.7,8.9,9.4,15.6,21.8,16.1,13.1,2.8,3.5,59218,70606,28654,4.6,7.4,2.3,3.3,30.6,23.5,13.2,19.4,7.8,94.5,27.2,98.2,1.8,7.901018,"0500000US46093","Midwest"
"790","MEAGHER","MT",1,0.000640614990390775,1561,-29.0672451193059,1968,94.5,0,2.7,97.3,1561,1.7,15,3.2,10.7,6.4,17.5,20,16.8,12.1,7.7,4.7,0.8,43109,56661,23972,5.7,15,1.1,4.3,40.3,21.3,6.9,18.7,7.3,94.6,26.1,98.4,1.6,0.8227878,"0500000US30059","West"
"791","MECKLENBURG","NC",195,0.000274861969956882,3638.18974358974,15.4465872733736,1054314,54.5,31.3,13,87,709447,5.8,26.2,5.3,3.5,8,9.2,13,17.7,12.4,14.9,6.8,9,64312,93951,37298,9.3,12.7,4.6,5.4,17.4,20.1,7.9,29.5,15.3,90.1,44.8,85,15,2013.692,"0500000US37119","South"
"792","MEDINA","OH",117,0.000864559702650577,1156.65811965812,-13.0057936361964,177257,95.3,1.5,2,98,135329,3.2,27,3.2,2.4,7,7.6,11.6,18.7,15.1,20.3,7.8,6.4,74243,91580,35979,4.5,6.4,1.2,3.9,31.6,20.6,9.4,22.5,10.8,94.9,33.3,97.1,2.9,420.6439,"0500000US39103","Midwest"
"793","MEEKER","MN",30,0.00174570846668606,572.833333333333,-21.7485613103143,23079,97.4,0.6,3.8,96.2,17185,2.7,24.2,4.1,4.4,8.1,9.3,12.9,21.4,16.6,14.9,4.5,3.7,61856,78475,31819,3.6,7.6,2.6,4.8,36.3,24.2,13.4,14,4.8,92.6,18.8,98,2,37.95463,"0500000US27093","Midwest"
